,Unit ID,DateTime,Longitude,Latitude,Speed (km/h),Direction,Temperature (deg C),Altitude (m),PDOP
35948,AG062,2009-10-05 04:40:38,16.38905843,-19.29322306,0,270,0,1151,2
35949,AG062,2009-10-05 04:40:48,16.39017741,-19.29227498,2.8,349,0,1157,3
35950,AG062,2009-10-05 04:40:58,16.39019063,-19.29225464,0,270,0,1157,3
35951,AG062,2009-10-05 05:00:38,16.39186401,-19.28852336,3.1,65,0,1155,2
35952,AG062,2009-10-05 05:00:48,16.39185994,-19.28852336,0.2,270,0,1154,4
35953,AG062,2009-10-05 05:00:58,16.39184875,-19.28852743,0,270,0,1154,2
35954,AG062,2009-10-05 05:20:38,16.39185181,-19.28852743,0,270,0,1153,2
35955,AG062,2009-10-05 05:20:48,16.39264425,-19.28717855,0,270,0,1148,2
35956,AG062,2009-10-05 05:20:58,16.39264425,-19.28715007,0,270,0,1155,2
35957,AG062,2009-10-05 05:40:38,16.3926534,-19.28721924,0,270,0,1148,2
35958,AG062,2009-10-05 05:40:48,16.39315389,-19.28604533,0,270,0,1148,3
35959,AG062,2009-10-05 05:40:58,16.39315491,-19.28605143,0,270,0,1148,3
35960,AG062,2009-10-05 06:00:38,16.3931427,-19.2860616,0,270,0,1148,3
35961,AG062,2009-10-05 06:00:48,16.39398702,-19.28512573,0,270,0,1142,3
35962,AG062,2009-10-05 06:00:58,16.39398193,-19.28510539,0.7,326,0,1150,2
35963,AG062,2009-10-05 06:20:38,16.39400126,-19.28513387,0,270,0,1145,2
35964,AG062,2009-10-05 06:20:48,16.39520772,-19.28384399,0,270,0,1152,2
35965,AG062,2009-10-05 06:20:58,16.39525553,-19.28381755,0,270,0,1165,2
35966,AG062,2009-10-05 06:40:38,16.3951711,-19.28386027,0,270,0,1146,2
35967,AG062,2009-10-05 06:40:48,16.39582418,-19.28384196,0,270,0,1149,2
35968,AG062,2009-10-05 06:40:58,16.39579976,-19.28383789,0,270,0,1151,2
35969,AG062,2009-10-05 07:02:15,16.39583944,-19.28384603,0,270,0,1149,2
35970,AG062,2009-10-05 07:02:25,16.3987325,-19.284375,2.1,117,0,1143,4
35971,AG062,2009-10-05 07:02:36,16.39876302,-19.28439128,1.2,51,0,1144,4
35972,AG062,2009-10-05 07:20:38,16.40035502,-19.28475952,0.4,63,0,1144,3
35973,AG062,2009-10-05 07:20:48,16.40035807,-19.28475545,1.6,40,0,1144,4
35974,AG062,2009-10-05 07:20:58,16.40036723,-19.28474935,0,270,0,1146,4
35975,AG062,2009-10-05 07:40:38,16.40036112,-19.28474325,0,270,0,1147,4
35976,AG062,2009-10-05 07:40:48,16.4004954,-19.28498332,0,270,0,1142,3
35977,AG062,2009-10-05 07:40:58,16.40048828,-19.28497314,0,270,0,1137,2
35978,AG062,2009-10-05 08:00:38,16.40052287,-19.28493042,0,270,0,1162,2
35979,AG062,2009-10-05 08:00:48,16.40051575,-19.28497111,0,270,0,1142,2
35980,AG062,2009-10-05 08:00:58,16.40052389,-19.28496908,0,270,0,1145,2
35981,AG062,2009-10-05 08:20:38,16.40050863,-19.28497314,0,270,0,1144,2
35982,AG062,2009-10-05 08:20:48,16.4000234,-19.28476766,0.8,45,0,1154,1
35983,AG062,2009-10-05 08:20:58,16.40001831,-19.28476563,0,270,0,1154,1
35984,AG062,2009-10-05 08:40:38,16.40000407,-19.28452962,0,270,0,1152,1
35985,AG062,2009-10-05 08:40:48,16.40000102,-19.28451538,0,270,0,1154,1
35986,AG062,2009-10-05 08:40:58,16.39999288,-19.28451335,0.5,270,0,1153,1
35987,AG062,2009-10-05 09:00:38,16.4000061,-19.28453166,0,270,0,1149,1
35988,AG062,2009-10-05 09:00:48,16.39970805,-19.28341471,0,270,0,1152,2
35989,AG062,2009-10-05 09:00:58,16.39972331,-19.28338826,0,270,0,1151,1
35990,AG062,2009-10-05 09:20:38,16.39972534,-19.28342285,0,270,0,1152,2
35991,AG062,2009-10-05 09:20:48,16.39958903,-19.28213501,2.6,90,0,1149,3
35992,AG062,2009-10-05 09:20:58,16.39960327,-19.28212077,1.2,153,0,1153,3
35993,AG062,2009-10-05 09:40:38,16.39957275,-19.28210653,0,270,0,1149,3
35994,AG062,2009-10-05 09:40:48,16.39876099,-19.28074137,2,85,0,1129,3
35995,AG062,2009-10-05 09:40:58,16.39879456,-19.28071493,0,270,0,1133,3
35996,AG062,2009-10-05 10:00:40,16.39871826,-19.28074951,0,270,0,1120,3
35997,AG062,2009-10-05 10:00:49,16.3982371,-19.27919718,0,270,0,1144,3
35998,AG062,2009-10-05 10:00:59,16.3982432,-19.27919108,0.7,270,0,1147,2
35999,AG062,2009-10-05 10:20:38,16.39767354,-19.2787618,0,270,0,1154,1
36000,AG062,2009-10-05 10:20:48,16.39767253,-19.2787618,0,270,0,1153,1
36001,AG062,2009-10-05 10:20:58,16.39766947,-19.27875773,0,270,0,1150,1
36002,AG062,2009-10-05 10:40:38,16.39767049,-19.27875977,0,270,0,1152,1
36003,AG062,2009-10-05 10:40:48,16.39642741,-19.27808228,0.9,180,0,1147,4
36004,AG062,2009-10-05 10:40:58,16.39642131,-19.27808838,0,270,0,1145,4
36005,AG062,2009-10-05 11:00:38,16.3912852,-19.27779948,0,270,0,1152,1
36006,AG062,2009-10-05 11:00:48,16.39127706,-19.27780151,0,270,0,1151,1
36007,AG062,2009-10-05 11:00:58,16.39127502,-19.27780762,0,270,0,1151,1
36008,AG062,2009-10-05 11:20:38,16.39128723,-19.27780558,0,270,0,1153,1
36009,AG062,2009-10-05 11:20:48,16.38860168,-19.27678833,1.9,229,0,1148,1
36010,AG062,2009-10-05 11:20:58,16.3886027,-19.27678833,1.5,324,0,1144,1
36011,AG062,2009-10-05 11:40:38,16.3886027,-19.27678223,0,270,0,1151,1
36012,AG062,2009-10-05 11:40:48,16.38526001,-19.2774292,4.2,260,0,1146,1
36013,AG062,2009-10-05 11:40:58,16.38517761,-19.27746785,4.7,252,0,1146,1
36014,AG062,2009-10-05 12:00:38,16.38529663,-19.27740275,0,270,0,1146,1
36015,AG062,2009-10-05 12:00:48,16.38152771,-19.27557983,0.4,297,0,1144,1
36016,AG062,2009-10-05 12:00:58,16.38153788,-19.2755778,0,270,0,1145,1
36017,AG062,2009-10-05 12:20:38,16.38152974,-19.27558594,0,270,0,1144,1
36018,AG062,2009-10-05 12:20:48,16.38046265,-19.27373861,0.9,270,0,1145,1
36019,AG062,2009-10-05 12:20:58,16.38045349,-19.27374064,1.7,18,0,1145,1
36020,AG062,2009-10-05 12:40:38,16.38046672,-19.27374674,0,270,0,1146,1
36021,AG062,2009-10-05 12:40:48,16.38108622,-19.27461141,2.7,228,0,1142,2
36022,AG062,2009-10-05 12:40:58,16.38104858,-19.27469482,4,201,0,1143,2
36023,AG062,2009-10-05 13:00:38,16.38111369,-19.27458903,0,270,0,1140,2
36024,AG062,2009-10-05 13:00:48,16.38100586,-19.2750651,1.5,97,0,1146,2
36025,AG062,2009-10-05 13:00:58,16.38106995,-19.27504883,4,66,0,1147,2
36026,AG062,2009-10-05 13:20:38,16.38098043,-19.2750651,0,270,0,1150,2
36027,AG062,2009-10-05 13:20:48,16.38042094,-19.27314046,2.1,0,0,1145,2
36028,AG062,2009-10-05 13:20:58,16.38041992,-19.27311401,1.2,18,0,1146,2
36029,AG062,2009-10-05 13:40:38,16.3804189,-19.27314453,0,270,0,1142,2
36030,AG062,2009-10-05 13:40:48,16.37841695,-19.27432251,0,270,0,1145,1
36031,AG062,2009-10-05 13:40:58,16.37843628,-19.27431844,0,270,0,1148,1
36032,AG062,2009-10-05 14:00:38,16.37845968,-19.27432861,0,270,0,1146,1
36033,AG062,2009-10-05 14:00:48,16.37944743,-19.27566528,1,59,0,1143,1
36034,AG062,2009-10-05 14:00:58,16.37944234,-19.27566935,0.4,180,0,1143,1
36035,AG062,2009-10-05 14:20:38,16.37945862,-19.27568766,0,270,0,1144,1
36036,AG062,2009-10-05 14:20:48,16.37714742,-19.27556763,0.6,146,0,1146,1
36037,AG062,2009-10-05 14:20:58,16.37713114,-19.27556356,2.5,270,0,1144,1
36038,AG062,2009-10-05 14:40:38,16.37722066,-19.27562459,0,270,0,1141,2
36039,AG062,2009-10-05 14:40:48,16.37706401,-19.27584432,0.7,270,0,1140,2
36040,AG062,2009-10-05 14:40:58,16.37703959,-19.27584229,0.2,0,0,1143,2
36041,AG062,2009-10-05 15:00:38,16.37706502,-19.27584635,0,270,0,1138,2
36042,AG062,2009-10-05 15:00:48,16.37680257,-19.27700195,0,270,0,1144,2
36043,AG062,2009-10-05 15:00:58,16.37679647,-19.27701213,0,270,0,1143,2
36044,AG062,2009-10-05 15:20:38,16.37679749,-19.27701823,0,270,0,1143,2
36045,AG062,2009-10-05 15:20:48,16.37726847,-19.27765299,0,270,0,1154,2
36046,AG062,2009-10-05 15:20:58,16.37724915,-19.27765096,0,270,0,1153,2
36047,AG062,2009-10-05 15:40:38,16.37728373,-19.27765503,0,270,0,1158,2
36048,AG062,2009-10-05 15:40:48,16.37666219,-19.27860718,0.9,281,0,1146,2
36049,AG062,2009-10-05 15:40:58,16.37665304,-19.27859497,2.2,305,0,1145,2
36050,AG062,2009-10-05 16:00:38,16.37667643,-19.27861328,0,270,0,1145,2
36051,AG062,2009-10-05 16:00:48,16.38039958,-19.27767131,0,270,0,1146,2
36052,AG062,2009-10-05 16:00:58,16.38039958,-19.27766317,0,270,0,1148,1
36053,AG062,2009-10-05 16:20:38,16.38039246,-19.27767944,0,270,0,1144,1
36054,AG062,2009-10-05 16:20:48,16.38344218,-19.28039551,1.8,135,0,1153,2
36055,AG062,2009-10-05 16:20:58,16.38344727,-19.28038534,0,270,0,1154,1
36056,AG062,2009-10-05 16:40:38,16.38341878,-19.28037923,0,270,0,1156,1
36057,AG062,2009-10-05 16:40:48,16.38565877,-19.28235067,0.9,169,0,1158,2
36058,AG062,2009-10-05 16:40:58,16.38567708,-19.28234863,0,270,0,1160,2
36059,AG062,2009-10-05 17:00:38,16.38563639,-19.28234253,0,270,0,1158,2
36060,AG062,2009-10-05 17:00:48,16.3857076,-19.28247274,1.2,211,0,1147,2
36061,AG062,2009-10-05 17:00:58,16.38570251,-19.28247884,1,169,0,1146,2
36062,AG062,2009-10-05 17:20:38,16.38567301,-19.28242188,0,270,0,1153,2
36063,AG062,2009-10-05 17:20:48,16.38568217,-19.28425496,3.4,155,0,1148,1
36064,AG062,2009-10-05 17:20:58,16.38569539,-19.28429565,4.5,178,0,1149,1
36065,AG062,2009-10-05 17:40:38,16.38570353,-19.28422445,0,270,0,1150,1
36066,AG062,2009-10-05 17:40:48,16.38634542,-19.28586426,0,270,0,1154,1
36067,AG062,2009-10-05 17:40:58,16.38633016,-19.28583577,0,270,0,1156,1
36068,AG062,2009-10-05 18:00:38,16.3863505,-19.2858785,0,270,0,1153,1
36068,AG062,2009-10-05 18:00:48,16.38752136,-19.28768514,0,270,0,1154,1
36069,AG062,2009-10-05 18:00:58,16.38750814,-19.28768921,0,270,0,1151,1
36070,AG062,2009-10-05 18:20:38,16.38753459,-19.28768514,0,270,0,1153,1
36071,AG062,2009-10-05 18:20:48,16.3875061,-19.28812459,2.5,234,0,1153,1
36072,AG062,2009-10-05 18:20:59,16.3874766,-19.28820394,3.8,197,0,1152,1
36073,AG062,2009-10-05 18:40:38,16.38751526,-19.28811239,0,270,0,1151,1
36074,AG062,2009-10-05 18:40:48,16.38746541,-19.28863118,0,270,0,1145,2
36075,AG062,2009-10-05 18:40:58,16.38748779,-19.28862101,0,270,0,1145,2
36076,AG062,2009-10-05 19:00:38,16.38748271,-19.28863932,0,270,0,1152,2
36077,AG062,2009-10-05 19:00:48,16.38754476,-19.28863118,0,270,0,1147,2
36078,AG062,2009-10-05 19:00:58,16.38751831,-19.28864136,0,270,0,1148,1
36079,AG062,2009-10-05 19:20:38,16.38754781,-19.28862101,0,270,0,1149,1
36080,AG062,2009-10-05 19:20:48,16.38749695,-19.28864543,0,270,0,1162,2
36081,AG062,2009-10-05 19:20:58,16.38751729,-19.28864543,0,270,0,1158,2
36082,AG062,2009-10-05 19:40:38,16.38773295,-19.28888753,0,270,0,1150,1
36083,AG062,2009-10-05 19:40:48,16.38773397,-19.28888346,0,270,0,1149,1
36084,AG062,2009-10-05 19:40:58,16.38772583,-19.28888753,0,270,0,1150,1
36085,AG062,2009-10-05 20:00:38,16.38773804,-19.28888346,0,270,0,1152,1
36086,AG062,2009-10-05 20:00:48,16.38771159,-19.28891195,0,270,0,1151,1
36087,AG062,2009-10-05 20:00:58,16.38771057,-19.28892822,0,270,0,1151,1
36088,AG062,2009-10-05 20:20:38,16.38772074,-19.28890381,0,270,0,1151,1
36089,AG062,2009-10-05 20:20:48,16.38807678,-19.28939006,0,270,0,1147,1
36090,AG062,2009-10-05 20:20:58,16.38808289,-19.28939616,0,270,0,1148,1
36091,AG062,2009-10-05 20:40:38,16.38807882,-19.28940633,0,270,0,1150,1
36092,AG062,2009-10-05 20:40:48,16.38860779,-19.2901062,0,270,0,1147,1
36093,AG062,2009-10-05 20:40:58,16.38860168,-19.29012248,0,270,0,1150,1
36094,AG062,2009-10-05 21:00:38,16.38861694,-19.29009806,0,270,0,1147,1
36095,AG062,2009-10-05 21:00:48,16.38862406,-19.29017944,0,270,0,1149,1
36096,AG062,2009-10-05 21:00:58,16.38861796,-19.29018962,0,270,0,1149,1
36097,AG062,2009-10-05 21:20:38,16.38862101,-19.29016927,0,270,0,1150,1
36098,AG062,2009-10-05 21:20:48,16.38866272,-19.29019979,0,270,0,1146,1
36099,AG062,2009-10-05 21:20:58,16.38865356,-19.29019572,0,270,0,1150,1
36100,AG062,2009-10-05 21:40:38,16.38866272,-19.29020182,0,270,0,1143,1
36101,AG062,2009-10-05 21:40:48,16.38870646,-19.29018555,0,270,0,1157,2
36102,AG062,2009-10-05 21:40:58,16.38869222,-19.29018351,0,270,0,1155,2
36103,AG062,2009-10-05 22:00:38,16.38866781,-19.29015706,0,270,0,1150,1
36104,AG062,2009-10-05 22:00:48,16.38865051,-19.29016317,0,270,0,1150,1
36105,AG062,2009-10-05 22:00:58,16.38861694,-19.29018148,0,270,0,1148,1
36106,AG062,2009-10-05 22:20:38,16.38866272,-19.2901591,0,270,0,1149,1
36107,AG062,2009-10-05 22:20:48,16.38842977,-19.29018148,0,270,0,1144,1
36108,AG062,2009-10-05 22:20:58,16.38843791,-19.29017944,0,270,0,1147,1
36109,AG062,2009-10-05 22:40:38,16.38843892,-19.29017334,0,270,0,1143,1
36110,AG062,2009-10-05 22:40:48,16.3888265,-19.29087524,0,270,0,1151,1
36111,AG062,2009-10-05 22:40:58,16.38882446,-19.29086304,0,270,0,1149,1
36112,AG062,2009-10-05 23:00:38,16.38884888,-19.29089966,0,270,0,1159,1
36113,AG062,2009-10-05 23:00:48,16.38861593,-19.29087931,0,270,0,1149,1
36114,AG062,2009-10-05 23:00:58,16.38862203,-19.29088135,0,270,0,1151,1
36115,AG062,2009-10-05 23:20:38,16.38864441,-19.29089559,0,270,0,1149,1
36116,AG062,2009-10-05 23:20:48,16.38833211,-19.29095052,0.3,90,0,1150,1
36117,AG062,2009-10-05 23:20:58,16.38834534,-19.29094238,0,270,0,1150,1
36118,AG062,2009-10-05 23:40:38,16.38831787,-19.29094849,0,270,0,1147,1
36119,AG062,2009-10-05 23:40:48,16.38838094,-19.29075317,0,270,0,1158,1
36120,AG062,2009-10-05 23:40:58,16.38837077,-19.29078573,0,270,0,1157,1
36121,AG062,2009-10-06 00:00:38,16.38837789,-19.29074097,0,270,0,1159,1
36122,AG062,2009-10-06 00:00:48,16.38841858,-19.29080811,0,270,0,1151,1
36123,AG062,2009-10-06 00:00:58,16.38840434,-19.29080607,0,270,0,1152,1
36124,AG062,2009-10-06 00:20:38,16.38842265,-19.29081014,0,270,0,1151,1
36125,AG062,2009-10-06 00:20:48,16.38851013,-19.29076131,0,270,0,1145,1
36126,AG062,2009-10-06 00:20:58,16.38850708,-19.29076945,0,270,0,1146,1
36127,AG062,2009-10-06 00:40:38,16.38852437,-19.29075928,0,270,0,1144,1
36128,AG062,2009-10-06 00:40:48,16.3885732,-19.29075114,0,270,0,1154,2
36129,AG062,2009-10-06 00:40:58,16.3885966,-19.29076538,0,270,0,1147,2
36130,AG062,2009-10-06 01:00:38,16.3885671,-19.29076131,0,270,0,1159,2
36131,AG062,2009-10-06 01:00:48,16.38883158,-19.28994954,0.4,180,0,1145,2
36132,AG062,2009-10-06 01:00:58,16.38882751,-19.28995158,0,270,0,1146,2
36133,AG062,2009-10-06 01:20:38,16.38881836,-19.28994548,0,270,0,1140,2
36134,AG062,2009-10-06 01:20:48,16.38881632,-19.28983154,0,270,0,1149,2
36135,AG062,2009-10-06 01:20:59,16.38882955,-19.28983968,0,270,0,1143,2
36136,AG062,2009-10-06 01:40:38,16.38881022,-19.28982747,0,270,0,1151,2
36137,AG062,2009-10-06 01:40:48,16.3892924,-19.29027303,0,270,0,1150,2
36138,AG062,2009-10-06 01:40:58,16.38928731,-19.29028117,0,270,0,1149,2
36139,AG062,2009-10-06 02:00:38,16.38928935,-19.290271,0,270,0,1145,2
36140,AG062,2009-10-06 02:00:48,16.38953247,-19.2903951,0,270,0,1150,2
36141,AG062,2009-10-06 02:00:58,16.38952433,-19.29038696,0,270,0,1152,2
36142,AG062,2009-10-06 02:20:38,16.38951314,-19.29041341,0,270,0,1145,2
36143,AG062,2009-10-06 02:20:48,16.38940633,-19.29043579,0,270,0,1142,2
36144,AG062,2009-10-06 02:20:58,16.38949178,-19.29045614,0,270,0,1156,1
36145,AG062,2009-10-06 02:40:38,16.38938802,-19.29043783,0,270,0,1141,1
36146,AG062,2009-10-06 02:40:48,16.38948975,-19.29036458,0,270,0,1142,1
36147,AG062,2009-10-06 02:40:58,16.3894928,-19.29035645,0,270,0,1143,1
36148,AG062,2009-10-06 03:00:38,16.38947957,-19.29035238,0,270,0,1134,1
36149,AG062,2009-10-06 03:00:48,16.38934428,-19.29028931,0,270,0,1147,1
36150,AG062,2009-10-06 03:00:58,16.38932597,-19.29030355,0,270,0,1149,1
36151,AG062,2009-10-06 03:20:38,16.38935242,-19.29034424,0,270,0,1146,1
36152,AG062,2009-10-06 03:20:48,16.38902791,-19.2903361,0,270,0,1152,1
36153,AG062,2009-10-06 03:20:58,16.38903097,-19.2903361,0,270,0,1149,1
36154,AG062,2009-10-06 03:40:38,16.38899943,-19.29035645,0,270,0,1160,1
36155,AG062,2009-10-06 03:40:48,16.38897095,-19.29051717,0,270,0,1149,1
36156,AG062,2009-10-06 03:40:58,16.38896688,-19.29051921,0.3,315,0,1150,1
36157,AG062,2009-10-06 04:00:38,16.38898621,-19.29050496,0,270,0,1143,2
36158,AG062,2009-10-06 04:00:49,16.38891398,-19.29050496,0,270,0,1161,1
36159,AG062,2009-10-06 04:00:58,16.38891907,-19.29050293,0,270,0,1162,1
36160,AG062,2009-10-06 04:20:38,16.38894857,-19.29050903,0,270,0,1164,1
36161,AG062,2009-10-06 04:20:48,16.38983154,-19.29098511,0,270,0,1160,2
36162,AG062,2009-10-06 04:20:58,16.38982747,-19.2909729,0,270,0,1160,1
36163,AG062,2009-10-06 04:40:38,16.38983459,-19.29100342,0,270,0,1147,1
36164,AG062,2009-10-06 04:40:48,16.39111023,-19.29120076,0,270,0,1153,2
36165,AG062,2009-10-06 04:40:58,16.39111226,-19.29119873,0,270,0,1154,2
36166,AG062,2009-10-06 05:00:38,16.39109497,-19.29120076,0,270,0,1145,2
36167,AG062,2009-10-06 05:00:48,16.39288127,-19.29318441,0,270,0,1150,2
36168,AG062,2009-10-06 05:00:58,16.3928833,-19.29321086,0,270,0,1151,2
36169,AG062,2009-10-06 05:20:38,16.39289042,-19.29320475,0,270,0,1154,2
36170,AG062,2009-10-06 05:20:48,16.39608968,-19.2958964,0,270,0,1145,3
36171,AG062,2009-10-06 05:20:58,16.39608358,-19.29590861,1.5,30,0,1154,3
36172,AG062,2009-10-06 05:40:38,16.39608256,-19.29589437,0,270,0,1141,3
36173,AG062,2009-10-06 05:40:48,16.39803975,-19.29957275,0.6,252,0,1154,3
36174,AG062,2009-10-06 05:40:58,16.39805094,-19.2995992,3,147,0,1152,3
36175,AG062,2009-10-06 06:00:38,16.39803772,-19.29957275,0,270,0,1152,3
36176,AG062,2009-10-06 06:00:48,16.40269674,-19.30454712,3.4,167,0,1155,3
36177,AG062,2009-10-06 06:00:58,16.40275167,-19.30461222,3.7,113,0,1155,3
36178,AG062,2009-10-06 06:20:38,16.40270081,-19.3045105,0,270,0,1156,3
36179,AG062,2009-10-06 06:20:48,16.40640564,-19.30616455,3.1,80,0,1155,2
36180,AG062,2009-10-06 06:20:58,16.40648905,-19.30612386,3.6,70,0,1155,1
36181,AG062,2009-10-06 06:40:38,16.40635071,-19.30619303,0,270,0,1152,1
36182,AG062,2009-10-06 06:40:48,16.41192424,-19.3087972,4.9,126,0,1155,1
36183,AG062,2009-10-06 06:40:58,16.41198527,-19.30884806,3.3,144,0,1157,1
36184,AG062,2009-10-06 07:00:38,16.4118988,-19.30878092,0,270,0,1155,1
36185,AG062,2009-10-06 07:00:48,16.41610107,-19.30905762,0,270,0,1155,1
36186,AG062,2009-10-06 07:00:58,16.41609599,-19.30906169,0,270,0,1152,1
36187,AG062,2009-10-06 07:20:38,16.4160909,-19.30907796,0,270,0,1146,1
36188,AG062,2009-10-06 07:20:48,16.42093404,-19.31084391,2.8,315,0,1158,2
36189,AG062,2009-10-06 07:20:58,16.42092082,-19.31083781,1,270,0,1158,2
36190,AG062,2009-10-06 07:40:38,16.423408,-19.30897624,4,18,0,1137,1
36191,AG062,2009-10-06 07:40:48,16.42339579,-19.30894368,3.7,14,0,1143,2
36192,AG062,2009-10-06 07:40:58,16.42341715,-19.30887451,3.8,31,0,1152,2
36193,AG062,2009-10-06 08:00:38,16.42341919,-19.30900472,0,270,0,1133,2
36194,AG062,2009-10-06 08:00:48,16.42641195,-19.30264689,3.3,22,0,1157,2
36195,AG062,2009-10-06 08:00:58,16.42645467,-19.30258382,3.3,49,0,1157,2
36196,AG062,2009-10-06 08:20:38,16.42909851,-19.2973938,0,270,0,1154,1
36197,AG062,2009-10-06 08:20:48,16.42909749,-19.29739787,0,270,0,1153,1
36198,AG062,2009-10-06 08:20:58,16.42910461,-19.2973938,0,270,0,1153,1
36199,AG062,2009-10-06 08:40:38,16.42910868,-19.2973999,0,270,0,1154,1
36200,AG062,2009-10-06 08:40:48,16.43568726,-19.29330648,0.7,90,0,1153,1
36201,AG062,2009-10-06 08:40:58,16.43571879,-19.29328003,3.5,69,0,1154,1
36202,AG062,2009-10-06 09:00:38,16.43568929,-19.29330444,0,270,0,1155,1
36203,AG062,2009-10-06 09:00:48,16.44114787,-19.29029744,0,270,0,1165,1
36204,AG062,2009-10-06 09:00:58,16.44114685,-19.29032796,0,270,0,1160,1
36205,AG062,2009-10-06 09:20:38,16.44114889,-19.29027303,0,270,0,1167,1
36206,AG062,2009-10-06 09:20:48,16.44307861,-19.28849487,1.8,101,0,1156,1
36207,AG062,2009-10-06 09:20:58,16.44309998,-19.28848267,0.9,11,0,1155,1
36208,AG062,2009-10-06 09:40:38,16.44305013,-19.28848674,0,270,0,1157,1
36209,AG062,2009-10-06 09:40:48,16.4448466,-19.28705037,3.7,14,0,1151,2
36210,AG062,2009-10-06 09:40:58,16.44486694,-19.28701986,0,270,0,1151,2
36211,AG062,2009-10-06 10:00:38,16.44484965,-19.28708089,0,270,0,1150,2
36212,AG062,2009-10-06 10:00:48,16.44612325,-19.28612874,0,270,0,1151,1
36213,AG062,2009-10-06 10:00:58,16.44611715,-19.28612467,0.4,297,0,1151,1
36214,AG062,2009-10-06 10:20:38,16.44612427,-19.28612061,0,270,0,1151,1
36215,AG062,2009-10-06 10:20:48,16.44611511,-19.28609823,0.3,315,0,1148,1
36216,AG062,2009-10-06 10:20:58,16.44610291,-19.28609009,0,270,0,1150,1
36217,AG062,2009-10-06 10:40:38,16.44610596,-19.28609823,0,270,0,1152,1
36218,AG062,2009-10-06 10:40:48,16.44555054,-19.28335164,4.3,298,0,1148,2
36219,AG062,2009-10-06 10:40:58,16.44551799,-19.28331706,0,270,0,1148,2
36220,AG062,2009-10-06 11:00:38,16.44374186,-19.28052165,0,270,0,1154,1
36221,AG062,2009-10-06 11:00:48,16.44374186,-19.28051351,0,270,0,1154,1
36222,AG062,2009-10-06 11:00:58,16.44373983,-19.28047689,0,270,0,1153,1
36223,AG062,2009-10-06 11:20:38,16.44373983,-19.28053182,0,270,0,1153,1
36224,AG062,2009-10-06 11:20:48,16.43996379,-19.27727661,3,303,0,1147,1
36225,AG062,2009-10-06 11:20:58,16.4399058,-19.27722982,1.6,291,0,1147,1
36226,AG062,2009-10-06 11:40:38,16.44000041,-19.27728678,0,270,0,1147,1
36227,AG062,2009-10-06 11:40:48,16.43320719,-19.27645671,4.3,237,0,1147,1
36228,AG062,2009-10-06 11:40:58,16.43314107,-19.27651774,2.9,281,0,1147,1
36229,AG062,2009-10-06 12:00:38,16.43324687,-19.27642619,0,270,0,1147,1
36230,AG062,2009-10-06 12:00:48,16.42504069,-19.27704468,1.5,117,0,1147,1
36231,AG062,2009-10-06 12:00:58,16.42503459,-19.27703857,0,270,0,1148,1
36232,AG062,2009-10-06 12:20:38,16.42504171,-19.27704061,0,270,0,1145,1
36233,AG062,2009-10-06 12:20:49,16.42058512,-19.27761027,4.5,293,0,1151,1
36234,AG062,2009-10-06 12:20:59,16.42049154,-19.27757772,3.4,276,0,1151,1
36235,AG062,2009-10-06 12:40:38,16.42062887,-19.27761841,0,270,0,1154,1
36236,AG062,2009-10-06 12:40:48,16.41222534,-19.27632853,0,270,0,1149,2
36237,AG062,2009-10-06 12:40:58,16.4122172,-19.27633667,0,270,0,1148,2
36238,AG062,2009-10-06 13:00:38,16.41224365,-19.27633464,0,270,0,1150,2
36239,AG062,2009-10-06 13:00:48,16.40804138,-19.27069702,0,270,0,1150,1
36240,AG062,2009-10-06 13:00:58,16.4080424,-19.27068888,0,270,0,1148,1
36241,AG062,2009-10-06 13:20:38,16.40806885,-19.27069702,0,270,0,1150,1
36242,AG062,2009-10-06 13:20:48,16.4075175,-19.26635539,3,52,0,1146,1
36243,AG062,2009-10-06 13:20:58,16.40752665,-19.26629842,3.5,28,0,1146,1
36244,AG062,2009-10-06 13:40:38,16.40748393,-19.26640422,0,270,0,1145,1
36245,AG062,2009-10-06 13:40:48,16.40648499,-19.26321818,0,270,0,1140,2
36246,AG062,2009-10-06 13:40:58,16.40646769,-19.26319987,3.3,341,0,1141,1
36247,AG062,2009-10-06 14:00:38,16.40649516,-19.26323649,0,270,0,1137,1
36248,AG062,2009-10-06 14:00:48,16.40491842,-19.26208903,0,270,0,1140,1
36249,AG062,2009-10-06 14:00:58,16.40489807,-19.26208089,2.1,232,0,1144,1
36250,AG062,2009-10-06 14:20:38,16.4049174,-19.2620931,0,270,0,1139,1
36251,AG062,2009-10-06 14:20:48,16.404422,-19.26187948,0,270,0,1138,2
36252,AG062,2009-10-06 14:20:58,16.40442301,-19.26186727,0,270,0,1139,2
36253,AG062,2009-10-06 14:40:38,16.40442708,-19.26187541,0,270,0,1138,2
36254,AG062,2009-10-06 14:40:48,16.40538228,-19.26097412,0,270,0,1150,2
36255,AG062,2009-10-06 14:40:58,16.40537109,-19.26096802,0,270,0,1145,2
36256,AG062,2009-10-06 15:00:38,16.40525208,-19.26001383,0,270,0,1147,1
36257,AG062,2009-10-06 15:00:48,16.40525513,-19.26001383,1.2,9,0,1147,1
36258,AG062,2009-10-06 15:00:58,16.40526428,-19.26000773,1.5,7,0,1144,1
36259,AG062,2009-10-06 15:20:38,16.40525208,-19.2600118,0,270,0,1149,1
